,date,station,NO,NO2,NOX,precipitation
5776,22/10/2016,Hadera,6.300000000000001,14.850000000000001,24.3,0.0
5777,23/10/2016,Hadera,4.9,13.8,21.0,0.0
5778,24/10/2016,Hadera,0.7,9.0,10.0,0.0
5779,25/10/2016,Hadera,5.4,16.7,24.8,0.0
5780,26/10/2016,Hadera,11.3,28.7,46.0,0.0
5781,27/10/2016,Hadera,21.6,37.3,70.1,1.9
5782,28/10/2016,Hadera,3.2,15.1,19.4,0.0
5783,29/10/2016,Hadera,1.1,10.5,11.6,0.0
5784,30/10/2016,Hadera,7.4,18.6,29.7,0.0
5785,31/10/2016,Hadera,6.7,17.8,28.0,1.5
5786,01/11/2016,Hadera,1.5,8.0,10.1,0.0
5787,02/11/2016,Hadera,5.5,25.5,33.9,0.0
5788,03/11/2016,Hadera,6.4,33.5,43.4,0.0
5789,04/11/2016,Hadera,7.2,19.2,30.2,0.0
5790,05/11/2016,Hadera,2.7,15.3,19.2,0.0
5791,06/11/2016,Hadera,9.4,29.6,43.8,0.0
5792,07/11/2016,Hadera,5.9,24.7,33.7,0.0
5793,08/11/2016,Hadera,21.4,36.6,69.4,0.0
5794,09/11/2016,Hadera,33.6,37.1,88.4,0.0
5795,10/11/2016,Hadera,26.3,38.9,79.1,0.0
5796,11/11/2016,Hadera,14.25,25.75,47.449999999999996,0.0
5797,12/11/2016,Hadera,2.2,12.6,15.8,0.0
5798,13/11/2016,Hadera,16.6,23.0,48.4,0.0
5799,14/11/2016,Hadera,8.2,17.9,30.4,0.0
5800,15/11/2016,Hadera,12.6,22.8,42.1,0.0
5801,16/11/2016,Hadera,7.8,20.05,31.950000000000003,0.0
5802,17/11/2016,Hadera,3.0,17.3,21.8,0.0
5803,18/11/2016,Hadera,9.4,18.5,32.8,0.0
5804,19/11/2016,Hadera,0.1,2.2,1.9,0.0
5805,20/11/2016,Hadera,3.3,11.2,16.2,0.0
5806,21/11/2016,Hadera,2.2,9.8,13.1,0.0
5807,22/11/2016,Hadera,2.0,11.0,13.9,0.0
5808,23/11/2016,Hadera,2.3,9.2,12.5,0.0
5809,24/11/2016,Hadera,1.6,11.1,13.3,0.0
5810,25/11/2016,Hadera,0.8,9.2,10.2,0.0
5811,26/11/2016,Hadera,0.7,15.5,16.3,0.0
5812,27/11/2016,Hadera,2.4,23.0,26.6,0.0
5813,28/11/2016,Hadera,2.5,20.9,24.6,0.0
5814,29/11/2016,Hadera,9.4,35.9,50.2,0.2
5815,30/11/2016,Hadera,7.1,35.4,46.0,24.1
5816,01/12/2016,Hadera,2.1,12.5,15.4,16.0
5817,02/12/2016,Hadera,1.25,10.8,12.15,2.0
5818,03/12/2016,Hadera,0.4,9.1,8.9,0.7
5819,04/12/2016,Hadera,6.1,28.7,37.7,0.0
5820,05/12/2016,Hadera,10.2,27.7,42.5,0.0
5821,06/12/2016,Hadera,18.3,29.8,57.7,0.0
5822,07/12/2016,Hadera,13.6,33.5,54.2,0.0
5823,08/12/2016,Hadera,19.9,35.4,65.8,0.9
5824,09/12/2016,Hadera,8.8,15.6,28.8,0.0
5825,10/12/2016,Hadera,1.0,13.3,13.9,0.1
5826,11/12/2016,Hadera,6.3,29.9,39.1,0.0
5827,12/12/2016,Hadera,13.8,28.0,48.4,6.2
5828,13/12/2016,Hadera,1.4,8.6,10.5,20.8
5829,14/12/2016,Hadera,3.2,14.0,18.8,2.4
5830,15/12/2016,Hadera,7.9,23.4,35.5,0.1
5831,16/12/2016,Hadera,2.2,15.7,18.6,22.5
5832,17/12/2016,Hadera,0.6,7.2,7.2,0.2
5833,18/12/2016,Hadera,3.5,22.8,28.1,1.8
5834,19/12/2016,Hadera,3.9,22.5,28.5,2.4
5835,20/12/2016,Hadera,9.9,31.4,46.4,0.0
5836,21/12/2016,Hadera,7.5,30.0,41.3,0.0
5837,22/12/2016,Hadera,4.0,26.5,32.6,0.0
5838,23/12/2016,Hadera,5.5,18.1,26.0,0.0
5839,24/12/2016,Hadera,0.2,7.8,7.7,12.5
5840,25/12/2016,Hadera,2.1,13.5,16.6,34.1
5841,26/12/2016,Hadera,2.2,22.9,26.0,22.0
5842,27/12/2016,Hadera,1.1,10.5,12.1,12.4
5843,28/12/2016,Hadera,6.0,31.2,40.2,0.0
5844,29/12/2016,Hadera,4.0,22.2,28.0,11.1
5845,30/12/2016,Hadera,1.5,12.7,14.6,2.5
5846,31/12/2016,Hadera,0.3,6.8,7.0,2.0
5847,01/01/2017,Hadera,21.8,30.0,63.1,3.2
5848,02/01/2017,Hadera,3.9,25.6,31.4,6.2
5849,03/01/2017,Hadera,6.4,30.5,40.1,18.6
5850,04/01/2017,Hadera,6.9,28.8,39.2,7.7
5851,05/01/2017,Hadera,6.6,31.2,41.2,0.0
5852,06/01/2017,Hadera,2.1,8.1,11.1,0.0
5853,07/01/2017,Hadera,0.1,7.7,7.6,0.0
5854,08/01/2017,Hadera,1.3,7.5,9.4,0.0
5855,09/01/2017,Hadera,0.9,11.2,12.5,3.0
5856,10/01/2017,Hadera,16.5,30.8,56.0,0.0
5857,11/01/2017,Hadera,15.4,30.2,53.7,0.0
5858,12/01/2017,Hadera,24.2,33.2,70.0,7.3
5859,13/01/2017,Hadera,3.9,17.4,23.0,0.0
5860,14/01/2017,Hadera,1.5,6.3,8.4,17.0
5861,15/01/2017,Hadera,12.2,23.7,42.3,0.0
5862,16/01/2017,Hadera,4.2,19.5,25.7,0.0
5863,17/01/2017,Hadera,7.9,28.5,40.5,0.0
5864,18/01/2017,Hadera,17.2,32.1,58.4,0.0
5865,19/01/2017,Hadera,12.9,28.5,48.1,0.0
5866,20/01/2017,Hadera,6.3,20.2,29.4,0.0
5867,21/01/2017,Hadera,1.5,11.4,13.0,3.2
5868,22/01/2017,Hadera,11.9,30.2,48.3,0.0
5869,23/01/2017,Hadera,14.8,29.7,52.0,0.0
5870,24/01/2017,Hadera,3.0,15.9,20.5,0.0
5871,25/01/2017,Hadera,8.7,19.8,32.9,0.0
5872,26/01/2017,Hadera,8.7,20.3,33.5,3.6
5873,27/01/2017,Hadera,8.7,20.05,33.2,10.8
5874,28/01/2017,Hadera,7.25,22.325000000000003,33.25,0.2
5875,29/01/2017,Hadera,5.8,24.6,33.3,0.0
5876,30/01/2017,Hadera,6.525,23.462500000000002,33.275,0.6
5877,31/01/2017,Hadera,5.7125,22.231250000000003,30.737499999999997,2.7
5878,01/02/2017,Hadera,4.9,21.0,28.2,0.0
5879,02/02/2017,Hadera,10.7,32.0,48.3,0.0
5880,03/02/2017,Hadera,3.7,21.5,27.0,0.0
5881,04/02/2017,Hadera,0.8,14.8,15.6,0.0
5882,05/02/2017,Hadera,20.2,32.0,62.8,0.0
5883,06/02/2017,Hadera,8.6,27.9,41.1,0.0
5884,07/02/2017,Hadera,6.2,26.1,35.6,0.0
5885,08/02/2017,Hadera,2.2,15.2,18.1,0.0
5886,09/02/2017,Hadera,7.7,28.5,40.2,0.0
5887,10/02/2017,Hadera,5.3,17.5,25.5,0.0
5888,11/02/2017,Hadera,0.3,9.8,9.7,12.5
5889,12/02/2017,Hadera,2.5,21.5,24.5,1.3
5890,13/02/2017,Hadera,5.7,27.7,36.3,2.3
5891,14/02/2017,Hadera,3.0,20.2,24.8,5.9
5892,15/02/2017,Hadera,3.9,20.4,26.3,6.3
5893,16/02/2017,Hadera,3.8,22.2,27.5,0.5
5894,17/02/2017,Hadera,6.3,19.1,28.4,0.0
5895,18/02/2017,Hadera,0.7,8.1,8.8,0.0
5896,19/02/2017,Hadera,4.5,24.9,31.7,0.0
5897,20/02/2017,Hadera,12.2,29.2,47.8,0.0
5898,21/02/2017,Hadera,13.1,30.5,50.5,0.0
5899,22/02/2017,Hadera,14.0,35.8,57.1,0.0
5900,23/02/2017,Hadera,14.0,28.6,50.0,0.0
5901,24/02/2017,Hadera,11.8,18.1,36.2,0.0
5902,25/02/2017,Hadera,2.8,12.0,15.9,0.0
5903,26/02/2017,Hadera,30.0,42.6,88.4,0.0
5904,27/02/2017,Hadera,28.3,39.2,82.4,0.0
5905,28/02/2017,Hadera,5.6,22.6,31.0,0.0
5906,01/03/2017,Hadera,4.0,15.5,21.5,0.0
5907,02/03/2017,Hadera,2.2,15.2,18.3,0.0
5908,03/03/2017,Hadera,0.0,5.1,6.3,0.0
5909,04/03/2017,Hadera,1.9,9.8,12.6,0.0
5910,05/03/2017,Hadera,6.6,22.9,32.7,0.0
5911,06/03/2017,Hadera,4.6,24.6,31.5,0.0
5912,07/03/2017,Hadera,8.6,32.7,45.7,0.0
5913,08/03/2017,Hadera,7.0,26.1,36.8,0.0
5914,09/03/2017,Hadera,4.2,21.8,27.9,0.0
5915,10/03/2017,Hadera,2.5,11.1,14.6,0.0
5916,11/03/2017,Hadera,0.3,4.7,4.8,0.0
5917,12/03/2017,Hadera,0.9,14.1,15.2,1.7
5918,13/03/2017,Hadera,1.2,6.5,8.3,1.9
5919,14/03/2017,Hadera,6.0,20.4,29.4,0.5
5920,15/03/2017,Hadera,5.7,21.6,30.2,15.2
5921,16/03/2017,Hadera,3.6,18.2,23.5,0.3
5922,17/03/2017,Hadera,0.8,9.9,10.7,0.0
5923,18/03/2017,Hadera,0.6,11.1,11.4,0.0
5924,19/03/2017,Hadera,4.9,18.0,25.2,0.0
5925,20/03/2017,Hadera,1.6,12.2,14.6,0.0
5926,21/03/2017,Hadera,2.1,21.3,24.1,0.0
5927,22/03/2017,Hadera,10.5,34.5,50.5,0.0
5928,23/03/2017,Hadera,10.8,22.5,39.0,0.0
5929,24/03/2017,Hadera,13.0,19.2,38.8,0.0
5930,25/03/2017,Hadera,1.3,9.7,11.3,0.0
5931,26/03/2017,Hadera,8.7,21.9,35.0,0.0
5932,27/03/2017,Hadera,7.6,22.2,33.8,0.0
5933,28/03/2017,Hadera,6.9,19.9,30.5,0.0
5934,29/03/2017,Hadera,10.6,27.2,43.3,0.0
5935,30/03/2017,Hadera,3.0,17.0,21.4,0.0
5936,31/03/2017,Hadera,3.1,14.5,19.1,0.0
5937,01/04/2017,Hadera,0.7,7.2,7.9,2.2
5938,02/04/2017,Hadera,1.8,15.2,17.7,0.1
5939,03/04/2017,Hadera,5.0,17.2,24.8,0.0
5940,04/04/2017,Hadera,3.5,29.2,34.1,0.0
5941,05/04/2017,Hadera,1.2,7.5,9.3,0.0
5942,06/04/2017,Hadera,3.0,21.1,25.2,0.0
5943,07/04/2017,Hadera,1.55,12.350000000000001,14.4,0.0
5944,08/04/2017,Hadera,0.1,3.6,3.6,0.0
5945,09/04/2017,Hadera,4.1,19.4,25.7,0.0
5946,10/04/2017,Hadera,2.7,14.6,18.3,0.0
5947,11/04/2017,Hadera,2.5,23.5,27.0,0.0
5948,12/04/2017,Hadera,1.5,7.5,9.7,1.0
5949,13/04/2017,Hadera,0.9,8.6,9.7,0.0
5950,14/04/2017,Hadera,0.5,4.5,5.1,0.0
5951,15/04/2017,Hadera,0.0,3.8,3.2,0.0
5952,16/04/2017,Hadera,1.3,6.9,8.6,0.0
5953,17/04/2017,Hadera,1.8,6.0,8.6,0.0
5954,18/04/2017,Hadera,7.3,24.0,35.1,0.0
5955,19/04/2017,Hadera,7.4,20.5,31.6,0.0
5956,20/04/2017,Hadera,5.4,19.3,27.4,0.0
5957,21/04/2017,Hadera,9.2,23.5,37.2,0.0
5958,22/04/2017,Hadera,0.2,10.6,9.8,0.0
5959,23/04/2017,Hadera,1.8,8.2,10.9,0.0
5960,24/04/2017,Hadera,4.7,13.6,20.7,0.0
5961,25/04/2017,Hadera,4.4,19.7,26.5,0.0
5962,26/04/2017,Hadera,11.5,26.4,43.9,0.0
5963,27/04/2017,Hadera,0.6,11.2,11.8,0.0
5964,28/04/2017,Hadera,2.7,19.0,23.0,0.0
5965,29/04/2017,Hadera,0.3,10.5,10.7,0.0
5966,30/04/2017,Hadera,11.5,26.2,43.7,0.0
5967,01/05/2017,Hadera,2.6,16.1,19.8,0.0
5968,02/05/2017,Hadera,2.8,10.2,14.3,0.0
5969,03/05/2017,Hadera,5.3,14.3,22.3,0.0
5970,04/05/2017,Hadera,3.2,12.6,17.1,0.0
5971,05/05/2017,Hadera,4.4,14.6,21.1,0.0
5972,06/05/2017,Hadera,0.0,1.0,0.7,0.0
5973,07/05/2017,Hadera,2.8,17.0,21.3,0.0
5974,08/05/2017,Hadera,3.6,25.5,30.5,0.0
5975,09/05/2017,Hadera,9.2,44.0,57.4,0.0
5976,10/05/2017,Hadera,6.9,35.0,45.3,0.0
5977,11/05/2017,Hadera,7.4,9.6,19.8,0.0
5978,12/05/2017,Hadera,3.2,10.0,14.4,0.0
5979,13/05/2017,Hadera,4.5,17.65,24.3,0.0
5980,14/05/2017,Hadera,5.8,25.3,34.2,0.0
5981,15/05/2017,Hadera,5.2,22.2,29.4,0.0
5982,16/05/2017,Hadera,1.3,11.2,12.8,0.0
5983,17/05/2017,Hadera,2.4,9.1,12.5,0.0
5984,18/05/2017,Hadera,4.1,20.3,26.3,0.0
5985,19/05/2017,Hadera,2.15,10.15,13.15,0.0
5986,20/05/2017,Hadera,0.2,0.0,0.0,0.3
5987,21/05/2017,Hadera,0.7,6.9,7.7,0.0
5988,22/05/2017,Hadera,2.6,20.8,24.3,0.0
5989,23/05/2017,Hadera,0.6,2.5,3.3,0.0
5990,24/05/2017,Hadera,2.0,10.3,13.2,0.0
5991,25/05/2017,Hadera,3.2,16.1,20.9,0.0
5992,26/05/2017,Hadera,1.5,6.5,8.5,0.0
5993,27/05/2017,Hadera,2.8,12.6,16.6,0.0
5994,28/05/2017,Hadera,3.9,13.5,19.3,0.0
5995,29/05/2017,Hadera,5.7,14.9,23.5,0.0
5996,30/05/2017,Hadera,5.0,10.2,17.6,0.0
5997,31/05/2017,Hadera,0.7,2.2,2.9,0.0
5998,01/06/2017,Hadera,3.1,9.9,14.5,0.0
5999,02/06/2017,Hadera,1.0,5.3,6.8,0.0
6000,03/06/2017,Hadera,0.2,1.8,1.7,0.0
6001,04/06/2017,Hadera,4.5,13.5,20.3,0.0
6002,05/06/2017,Hadera,17.0,21.3,47.1,0.0
6003,06/06/2017,Hadera,4.6,13.9,21.0,0.0
6004,07/06/2017,Hadera,6.0,10.6,19.7,0.0
6005,08/06/2017,Hadera,6.9,6.6,16.7,0.0
6006,09/06/2017,Hadera,4.7,8.4,15.3,0.0
6007,10/06/2017,Hadera,3.9000000000000004,7.0,12.65,0.0
6008,11/06/2017,Hadera,3.1,5.6,10.0,0.0
6009,12/06/2017,Hadera,2.6,15.5,19.3,0.0
6010,13/06/2017,Hadera,10.2,18.5,33.8,0.0
6011,14/06/2017,Hadera,2.2,14.0,17.1,0.0
6012,15/06/2017,Hadera,3.6,15.3,20.6,0.0
6013,16/06/2017,Hadera,3.5,15.8,21.1,0.0
6014,17/06/2017,Hadera,0.1,5.0,4.8,0.0
6015,18/06/2017,Hadera,2.1,13.8,16.9,0.0
6016,19/06/2017,Hadera,4.2,18.0,24.3,0.0
6017,20/06/2017,Hadera,0.6,8.9,9.1,0.0
6018,21/06/2017,Hadera,1.2,13.7,15.2,0.0
6019,22/06/2017,Hadera,1.8,12.5,15.1,0.0
6020,23/06/2017,Hadera,3.4,13.0,18.0,0.0
6021,24/06/2017,Hadera,1.5,4.0,5.9,0.0
6022,25/06/2017,Hadera,3.8,12.1,17.6,0.0
6023,26/06/2017,Hadera,3.3,6.7,11.5,0.0
6024,27/06/2017,Hadera,3.2,8.5,13.3,0.0
6025,28/06/2017,Hadera,3.5,12.2,17.5,0.0
6026,29/06/2017,Hadera,1.3,8.2,10.0,0.0
6027,30/06/2017,Hadera,2.4,10.7,14.1,0.0
6028,01/07/2017,Hadera,0.3,1.1,1.2,0.0
6029,02/07/2017,Hadera,4.6,10.6,17.2,0.0
6030,03/07/2017,Hadera,5.7,12.2,20.9,0.0
6031,04/07/2017,Hadera,6.7,13.2,23.3,0.0
6032,05/07/2017,Hadera,2.8,4.0,7.4,0.0
6033,06/07/2017,Hadera,0.7,3.5,4.5,0.0
6034,07/07/2017,Hadera,0.2,2.75,3.3,0.0
6035,08/07/2017,Hadera,0.2,2.0,2.1,0.0
6036,09/07/2017,Hadera,2.2,9.2,12.4,0.0
6037,10/07/2017,Hadera,3.9,12.3,18.2,0.0
6038,11/07/2017,Hadera,3.9,14.5,20.5,0.0
6039,12/07/2017,Hadera,2.7,8.6,12.7,0.0
6040,13/07/2017,Hadera,0.6,5.3,6.0,0.0
6041,14/07/2017,Hadera,1.2,7.1,8.6,0.0
6042,15/07/2017,Hadera,1.9,8.3,10.8,0.0
6043,16/07/2017,Hadera,5.5,10.3,18.7,0.0
6044,17/07/2017,Hadera,7.7,19.4,30.9,0.0
6045,18/07/2017,Hadera,4.7,6.1,12.9,0.0
6046,19/07/2017,Hadera,2.9,9.4,13.7,0.0
6047,20/07/2017,Hadera,5.4,14.1,22.1,0.0
6048,21/07/2017,Hadera,1.1,4.6,6.0,0.0
6049,22/07/2017,Hadera,2.75,6.05,9.85,0.0
6050,23/07/2017,Hadera,4.4,7.5,13.7,0.0
6051,24/07/2017,Hadera,6.0,9.7,18.6,0.0
6052,25/07/2017,Hadera,1.2,7.1,8.5,0.0
6053,26/07/2017,Hadera,4.7,14.2,21.3,0.0
6054,27/07/2017,Hadera,2.5,12.1,15.5,0.0
6055,28/07/2017,Hadera,1.6,3.0,5.3,0.0
6056,29/07/2017,Hadera,0.6,3.8,4.1,0.0
6057,30/07/2017,Hadera,3.8,7.8,13.3,0.0
6058,31/07/2017,Hadera,12.3,17.2,35.7,0.0
6059,01/08/2017,Hadera,1.3,3.0,4.7,0.0
6060,02/08/2017,Hadera,1.2,4.8,6.4,0.0
6061,03/08/2017,Hadera,0.7,3.8,4.7,0.0
6062,04/08/2017,Hadera,1.6,5.3,7.4,0.0
6063,05/08/2017,Hadera,4.55,10.6,17.3,0.0
6064,06/08/2017,Hadera,7.5,15.9,27.2,0.0
6065,07/08/2017,Hadera,6.3,13.8,23.3,0.0
6066,08/08/2017,Hadera,12.8,10.6,30.1,0.0
6067,09/08/2017,Hadera,17.5,16.1,42.7,0.0
6068,10/08/2017,Hadera,4.5,6.2,12.9,0.0
6069,11/08/2017,Hadera,1.9,9.3,12.0,0.0
6070,12/08/2017,Hadera,1.0,3.4,4.5,0.0
6071,13/08/2017,Hadera,1.2,3.9,5.3,0.0
6072,14/08/2017,Hadera,1.6,6.2,8.4,0.0
6073,15/08/2017,Hadera,3.6,5.8,11.2,0.0
6074,16/08/2017,Hadera,1.5,9.2,11.2,0.0
6075,17/08/2017,Hadera,1.1,7.0,8.5,0.0
6076,18/08/2017,Hadera,0.7,5.6,6.5,0.0
6077,19/08/2017,Hadera,7.1,11.3,21.9,0.0
6078,20/08/2017,Hadera,3.0,8.9,13.2,0.0
6079,21/08/2017,Hadera,1.8,6.1,8.6,0.0
6080,22/08/2017,Hadera,1.9,4.7,7.4,0.0
6081,23/08/2017,Hadera,1.4,5.3,7.2,0.0
6082,24/08/2017,Hadera,3.5,12.0,17.0,0.0
6083,25/08/2017,Hadera,7.0,13.4,24.0,0.0
6084,26/08/2017,Hadera,0.6,2.7,3.4,0.0
6085,27/08/2017,Hadera,1.1,6.1,7.6,0.0
6086,28/08/2017,Hadera,1.3,6.7,8.5,0.0
6087,29/08/2017,Hadera,3.3,13.2,17.9,0.0
6088,30/08/2017,Hadera,4.5,23.3,30.2,0.0
6089,31/08/2017,Hadera,2.9,19.1,23.5,0.0
6090,01/09/2017,Hadera,0.6,12.5,12.9,0.0
6091,02/09/2017,Hadera,2.1,9.8,12.3,0.0
6092,03/09/2017,Hadera,5.5,10.3,18.5,0.0
6093,04/09/2017,Hadera,0.8,2.1,2.9,0.0
6094,05/09/2017,Hadera,1.8,3.0,5.3,0.0
6095,06/09/2017,Hadera,0.8,5.0,6.0,0.0
6096,07/09/2017,Hadera,2.7,14.9,17.9,0.0
6097,08/09/2017,Hadera,0.8,9.6,8.5,0.0
6098,09/09/2017,Hadera,0.1,3.3,1.9,0.0
6099,10/09/2017,Hadera,3.3,9.1,13.9,0.0
6100,11/09/2017,Hadera,5.7,15.6,23.9,0.0
6101,12/09/2017,Hadera,4.2,7.6,13.5,0.0
6102,13/09/2017,Hadera,4.2,8.0,13.8,0.0
6103,14/09/2017,Hadera,4.6,8.5,15.2,0.0
6104,15/09/2017,Hadera,4.4,8.25,14.5,0.0
6105,16/09/2017,Hadera,3.5,9.525,14.4,0.0
6106,17/09/2017,Hadera,2.6,10.8,14.3,0.0
6107,18/09/2017,Hadera,4.7,13.6,20.4,0.0
6108,19/09/2017,Hadera,4.1,13.6,19.6,0.0
6109,20/09/2017,Hadera,4.4,13.6,20.0,0.0
6110,21/09/2017,Hadera,2.45,7.949999999999999,11.4,0.0
6111,22/09/2017,Hadera,0.5,2.3,2.8,0.0
6112,23/09/2017,Hadera,4.2,3.5,9.6,0.0
6113,24/09/2017,Hadera,3.6,7.1,12.2,0.0
6114,25/09/2017,Hadera,4.6,12.1,19.0,0.0
6115,26/09/2017,Hadera,3.6,14.6,19.9,0.0
6116,27/09/2017,Hadera,7.0,29.2,39.5,0.0
6117,28/09/2017,Hadera,15.3,38.3,61.5,0.0
6118,29/09/2017,Hadera,11.15,33.75,50.5,0.0
6119,30/09/2017,Hadera,8.825,37.075,50.35,0.0
6120,01/10/2017,Hadera,6.5,40.4,50.2,0.0
6121,02/10/2017,Hadera,9.5,43.3,56.9,0.0
6122,03/10/2017,Hadera,4.6,20.4,22.6,0.0
6123,04/10/2017,Hadera,5.4,17.2,25.2,0.0
6124,05/10/2017,Hadera,1.6,11.3,13.5,0.0
6125,06/10/2017,Hadera,2.8,19.0,23.0,0.0
6126,07/10/2017,Hadera,5.6,19.4,27.7,0.0
6127,08/10/2017,Hadera,7.3,24.8,35.7,4.4
6128,09/10/2017,Hadera,6.449999999999999,22.1,31.700000000000003,0.5
6129,10/10/2017,Hadera,10.175,27.1,42.35,0.0
6130,11/10/2017,Hadera,13.9,32.1,53.0,0.0
6131,12/10/2017,Hadera,6.6,27.5,37.0,0.0
6132,13/10/2017,Hadera,9.9,30.2,44.9,0.0
6133,14/10/2017,Hadera,9.9,29.799999999999997,44.599999999999994,0.0
6134,15/10/2017,Hadera,9.9,29.4,44.3,0.0
6135,16/10/2017,Hadera,7.8,19.7,31.5,0.0
6136,17/10/2017,Hadera,22.299999999999997,41.05,75.05,0.0
6137,18/10/2017,Hadera,36.8,62.4,118.6,0.0
6138,19/10/2017,Hadera,34.2,56.0,108.0,0.0
6139,20/10/2017,Hadera,9.7,30.5,45.2,0.0
6140,21/10/2017,Hadera,21.950000000000003,43.25,76.6,0.0
6141,22/10/2017,Hadera,15.825000000000001,36.875,60.9,0.0
6142,23/10/2017,Hadera,18.887500000000003,40.0625,68.75,0.0
6143,24/10/2017,Hadera,13.493750000000002,30.88125,51.375,0.0
6144,25/10/2017,Hadera,8.1,21.7,34.0,0.0
6145,26/10/2017,Hadera,15.5,32.1,55.8,0.0
6146,27/10/2017,Hadera,22.4,25.7,59.3,0.0
6147,28/10/2017,Hadera,1.3,17.6,19.3,7.4
6148,29/10/2017,Hadera,2.9,21.3,25.7,0.4
6149,30/10/2017,Hadera,3.5,16.2,21.6,0.0
6150,31/10/2017,Hadera,2.0,14.8,17.8,0.0
6151,01/11/2017,Hadera,6.6,18.3,28.4,0.3
6152,02/11/2017,Hadera,4.8,19.6,26.8,0.0
6153,03/11/2017,Hadera,3.6,15.5,20.4,0.2
6154,04/11/2017,Hadera,0.2,7.0,6.9,0.0
6155,05/11/2017,Hadera,5.5,23.9,32.0,0.0
6156,06/11/2017,Hadera,5.7,19.4,27.8,0.0
6157,07/11/2017,Hadera,13.0,22.8,42.5,0.0
6158,08/11/2017,Hadera,8.8,18.7,31.7,0.0
6159,09/11/2017,Hadera,9.1,27.4,41.2,0.0
6160,10/11/2017,Hadera,7.9,20.5,32.4,0.0
6161,11/11/2017,Hadera,5.6,13.0,20.9,0.0
6162,12/11/2017,Hadera,15.4,28.2,51.7,0.0
6163,13/11/2017,Hadera,10.6,22.2,38.4,0.0
6164,14/11/2017,Hadera,9.0,40.0,53.4,0.0
6165,15/11/2017,Hadera,7.1,34.7,45.3,0.0
6166,16/11/2017,Hadera,27.7,46.1,87.3,0.0
6167,17/11/2017,Hadera,16.0,34.4,57.9,0.0
6168,18/11/2017,Hadera,2.4,24.1,26.6,0.0
6169,19/11/2017,Hadera,5.1,23.700000000000003,30.6,0.0
6170,20/11/2017,Hadera,7.8,23.3,34.6,25.0
6171,21/11/2017,Hadera,0.0,7.7,6.3,2.0
6172,22/11/2017,Hadera,0.3,11.7,11.7,2.3
6173,23/11/2017,Hadera,2.5,22.9,26.1,0.1
6174,24/11/2017,Hadera,2.2,18.2,21.0,0.0
6175,25/11/2017,Hadera,0.3,11.5,11.2,0.0
6176,26/11/2017,Hadera,7.2,31.4,42.2,0.0
6177,27/11/2017,Hadera,6.8,34.1,44.3,0.0
6178,28/11/2017,Hadera,7.0,27.7,38.1,3.0
6179,29/11/2017,Hadera,6.7,27.5,37.5,0.0
6180,30/11/2017,Hadera,11.0,22.2,39.1,0.0
6181,01/12/2017,Hadera,17.0,16.8,42.8,0.0
6182,02/12/2017,Hadera,2.5,8.8,12.3,0.0
6183,03/12/2017,Hadera,13.7,35.0,55.9,0.0
6184,04/12/2017,Hadera,21.3,37.7,70.1,0.0
6185,05/12/2017,Hadera,12.6,19.6,38.3,3.0
6186,06/12/2017,Hadera,1.4,3.8,5.7,2.8
6187,07/12/2017,Hadera,9.2,25.0,39.0,0.0
6188,08/12/2017,Hadera,3.0,13.4,18.0,0.0
6189,09/12/2017,Hadera,4.2,18.9,24.7,0.0
6190,10/12/2017,Hadera,32.9,38.9,89.1,0.0
6191,11/12/2017,Hadera,22.2,22.9,56.8,0.0
6192,12/12/2017,Hadera,7.4,26.6,37.8,0.0
6193,13/12/2017,Hadera,5.8,25.3,33.6,0.0
6194,14/12/2017,Hadera,6.3,18.7,28.0,0.0
6195,15/12/2017,Hadera,7.5,20.0,31.1,0.0
6196,16/12/2017,Hadera,1.9,8.8,11.0,0.0
6197,17/12/2017,Hadera,22.2,34.3,68.1,0.0
6198,18/12/2017,Hadera,12.5,41.4,59.9,0.0
6199,19/12/2017,Hadera,20.8,45.6,77.0,0.0
6200,20/12/2017,Hadera,27.6,45.05,85.35,0.0
6201,21/12/2017,Hadera,34.4,44.5,93.7,0.0
6202,22/12/2017,Hadera,31.0,44.775,89.525,0.0
6203,23/12/2017,Hadera,16.35,26.4375,50.0125,0.0
6204,24/12/2017,Hadera,1.7,8.1,10.5,10.7
6205,25/12/2017,Hadera,4.5,17.8,24.6,0.0
6206,26/12/2017,Hadera,14.3,31.3,52.5,0.0
6207,27/12/2017,Hadera,2.9,17.4,20.8,0.0
6208,28/12/2017,Hadera,17.0,33.5,59.0,0.0
6209,29/12/2017,Hadera,18.6,31.7,59.3,0.0
6210,30/12/2017,Hadera,1.1,10.4,10.9,0.0
6211,31/12/2017,Hadera,5.2,12.8,20.3,33.5
6212,01/01/2018,Hadera,1.8,17.5,20.0,4.9
6213,02/01/2018,Hadera,1.4,4.9,6.9,4.3
6214,03/01/2018,Hadera,2.7,22.2,26.2,0.0
6215,04/01/2018,Hadera,0.9,13.7,14.2,40.7
6216,05/01/2018,Hadera,0.5,0.9,1.2,22.0
6217,06/01/2018,Hadera,2.3,6.7,9.7,0.0
6218,07/01/2018,Hadera,8.1,27.2,39.1,0.0
6219,08/01/2018,Hadera,22.8,37.7,72.3,0.0
6220,09/01/2018,Hadera,12.0,30.0,47.6,0.0
6221,10/01/2018,Hadera,4.7,23.2,29.8,0.0
6222,11/01/2018,Hadera,16.7,30.3,55.6,0.0
6223,12/01/2018,Hadera,3.1,21.8,25.8,0.0
